customer_id,begin_date,end_date,monthly_charges,total_charges,contract_duration,average_charges,monthly_charges_per_senior_citizen,total_charges_per_senior_citizen,high_monthly_charges,long_term_contract,type_One year,type_Two year,paperless_billing_Yes,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,gender_Male,partner_Yes,dependents_Yes,internet_service_Fiber optic,internet_service_No,online_security_Yes,online_backup_Yes,device_protection_Yes,tech_support_Yes,streaming_tv_Yes,streaming_movies_Yes,multiple_lines_Yes,senior_citizen_Yes,target
5712-AHQNN,2016-07-01,,0.8925654649944222,0.7371358221956916,0.4316172275233402,0.9012324780872126,-0.4187462912695446,-0.32424500363522957,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False,0
4846-WHAFZ,2016-10-01,2019-11-01,0.3889727479453962,0.25802829447001063,0.1853317663113798,0.42601666419121537,2.0524741637678887,1.7133116847224745,True,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,1
5256-SKJGO,2014-10-01,,-0.33899296184824507,0.5030417532134674,1.2869238020583547,-0.3713918071911725,-0.4187462912695446,-0.32424500363522957,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,True,True,False,False,0
3071-VBYPO,2019-11-01,,0.8327326669291911,-0.897772567226525,-1.198685445064528,0.5801182100198035,-0.4187462912695446,-0.32424500363522957,True,False,False,False,False,False,True,False,True,True,True,True,False,True,True,False,False,True,False,False,False,0
9560-BBZXK,2017-02-01,,-1.1218054032016815,-0.5104320322417084,0.14383802012892996,-1.105515763615674,-0.4187462912695446,-0.32424500363522957,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
5299-RULOA,2019-02-01,2019-12-01,1.178433277972747,-0.5376532988383974,-0.9162602694355951,1.400758976158038,-0.4187462912695446,-0.32424500363522957,True,False,False,False,True,False,True,False,False,True,True,True,False,True,False,False,False,True,True,True,False,1
8402-OOOHJ,2016-09-01,,-1.4675060142452372,-0.6389058220789184,0.3486297351584405,-1.4680227892669289,-0.4187462912695446,-0.32424500363522957,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
9445-ZUEQE,2017-11-01,,0.6781646052606785,-0.05810458364761617,-0.22157464786490255,0.4969325273306429,-0.4187462912695446,-0.32424500363522957,True,True,False,False,True,True,False,False,True,True,True,True,False,False,True,False,True,False,False,True,False,0
1091-SOZGA,2015-06-01,,1.1634750784564392,1.4259838708300596,0.9616663723056027,1.1176386600691488,-0.4187462912695446,-0.32424500363522957,True,True,True,False,True,True,False,False,False,True,True,True,False,False,False,True,False,True,True,True,False,0
2928-HLDBA,2019-08-01,,-1.4658439920767583,-0.957619646867382,-1.0755427144585479,-1.5249232563315591,-0.4187462912695446,-0.32424500363522957,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
0404-SWRVG,2019-09-01,2019-12-01,0.3191678168692938,-0.9060889509436658,-1.2000239530058974,0.40113106401775994,-0.4187462912695446,-0.32424500363522957,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,1
6497-TILVL,2019-07-01,,-0.46863069098957844,-0.8527935051595485,-1.034048968276098,-0.49948266559851134,-0.4187462912695446,-0.32424500363522957,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,0
7219-TLZHO,2019-10-01,,-1.4608579255713225,-0.9796128420026324,-1.157191698882078,-1.6271781795400921,-0.4187462912695446,-0.32424500363522957,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0
4622-YNKIJ,2017-05-01,,0.802816267896576,0.32839769515350997,0.024710813347057815,0.8923528358642788,-0.4187462912695446,-0.32424500363522957,True,True,False,True,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,0
4412-YLTKF,2017-10-01,2020-01-01,0.44049543516823375,-0.06520770183573112,-0.22157464786490255,0.4771789950106508,2.1025446435758366,1.192831267824728,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,1
6734-PSBAW,2014-02-01,,-1.3711087284734764,-0.24677840309776344,1.6108427238697376,-1.3493769977078383,-0.4187462912695446,-0.32424500363522957,False,True,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,0
3930-ZGWVE,2020-01-01,,-1.4974224132778524,-0.9986500811217108,-1.2803344294880583,-1.5003906221016199,-0.4187462912695446,-0.32424500363522957,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,0
2639-UGMAZ,2014-03-01,,-0.2774981416145356,0.7509229304800763,1.5733645015113957,-0.2846895324461092,1.4047882798005615,2.506979495762074,False,True,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,True,False,True,0
2876-GZYZC,2019-01-01,,0.703094937787858,-0.4710339916082507,-0.7917790308882456,0.9530976554668327,-0.4187462912695446,-0.32424500363522957,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,0
6207-WIOLX,2017-12-01,2020-01-01,-0.20603118836995443,-0.3444131891244619,-0.3032236322884329,-0.15149993210937687,-0.4187462912695446,-0.32424500363522957,False,True,False,False,True,True,False,False,False,True,True,False,False,True,True,True,False,True,True,False,False,1
8587-XYZSF,2014-07-01,,-0.47361675749501453,0.43095172141607685,1.4100665326643351,-0.5319873668946294,-0.4187462912695446,-0.32424500363522957,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0
3091-FYHKI,2019-12-01,2020-01-01,-0.9755474523755615,-0.991723437919636,-1.2803344294880583,-0.989616757139832,-0.4187462912695446,-0.32424500363522957,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1
2372-HWUHI,2019-11-01,2020-01-01,-0.6797075063863649,-0.9715170520180417,-1.2401791912469777,-0.7995898926876182,-0.4187462912695446,-0.32424500363522957,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
7799-LGRDP,2016-07-01,,-1.2996417752288951,-0.48314458752525424,0.4316172275233402,-1.228160842573656,-0.4187462912695446,-0.32424500363522957,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
7850-VWJUU,2018-03-01,,0.3391120828910372,-0.22271162687654159,-0.38219560082922455,0.41217281204540585,-0.4187462912695446,-0.32424500363522957,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0
3774-VBNXY,2014-10-01,,-1.4824642137615447,-0.44363625002552154,1.2869238020583547,-1.48173693413834,-0.4187462912695446,-0.32424500363522957,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0
6217-KDYWC,2015-05-01,,-1.5024084797832884,-0.4909315462842747,1.0031601184880525,-1.4632816063137732,-0.4187462912695446,-0.32424500363522957,False,True,False,True,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,0
0390-DCFDQ,2019-10-01,2019-11-01,0.18786806555948168,-0.9762818766411252,-1.2803344294880583,0.14905109468581004,1.857037774840092,-0.2741967604489247,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,1
3146-MSEGF,2014-02-01,,0.7728998688639604,1.8275527015643613,1.6108427238697376,0.8148521710577253,2.4255799971755008,4.2405881238321905,True,True,False,True,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,0
4080-OGPJL,2019-02-01,2019-10-01,0.21113637591818266,-0.7586882188536525,-0.9979092538591255,0.20608531382831655,-0.4187462912695446,-0.32424500363522957,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,1
1095-WGNGG,2015-01-01,,1.205025632668405,1.6270771174227807,1.1637810714523746,1.1000538005468228,-0.4187462912695446,-0.32424500363522957,True,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,True,True,False,0
2636-SJDOU,2014-10-01,,0.6482482062280629,1.3260990287313497,1.2869238020583547,0.5939603314905416,-0.4187462912695446,-0.32424500363522957,True,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,0
1131-QQZEB,2014-03-01,,-1.3578125511256471,-0.23255010734827847,1.5733645015113957,-1.3240674427401586,0.3549233806016518,0.9233735156520463,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,0
5716-EZXZN,2014-09-01,,1.1385447459292597,1.8236040737517134,1.3270790402994352,1.1271423670491683,-0.4187462912695446,-0.32424500363522957,True,True,False,True,True,True,False,False,False,True,True,True,False,True,True,False,True,True,False,True,False,0
6837-BJYDQ,2019-11-01,,-1.5024084797832884,-0.980296682573538,-1.198685445064528,-1.470385663335345,-0.4187462912695446,-0.32424500363522957,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,0
2135-RXIHG,2019-12-01,2020-01-01,-0.6364949300059205,-0.9872233257756128,-1.2803344294880583,-0.6577764117506449,-0.4187462912695446,-0.32424500363522957,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
6440-DKQGE,2017-08-01,,-0.009912572489475751,-0.15589378528709968,-0.09843191725892238,-0.013361240659692646,-0.4187462912695446,-0.32424500363522957,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,0
3466-BYAVD,2018-11-01,,0.15628964435838757,-0.5346752834489703,-0.7101300464647152,0.2215036865079765,-0.4187462912695446,-0.32424500363522957,False,True,False,False,True,False,False,True,True,True,True,False,False,False,True,True,True,False,True,False,False,0
3780-YVMFA,2019-06-01,,0.12471122315729345,-0.7583793876280823,-0.9938937300350175,0.1802034536407134,-0.4187462912695446,-0.32424500363522957,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,True,True,False,False,0
3874-EQOEP,2019-06-01,2020-01-01,1.0039209502824906,-0.718165150184189,-1.0353874762174673,0.9463010210601803,-0.4187462912695446,-0.32424500363522957,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,True,True,False,1
1679-JRFBR,2014-04-01,,1.4410327805923713,2.491495717793817,1.531870755328946,1.6085914881147956,-0.4187462912695446,-0.32424500363522957,True,True,True,False,True,True,False,False,False,True,True,True,False,True,True,True,False,True,True,True,False,0
9073-ZZIAY,2014-12-01,,0.7080810042932936,1.2935393938069468,1.2052748176348245,0.6429646454887181,-0.4187462912695446,-0.32424500363522957,True,True,False,True,False,False,True,False,True,True,True,False,False,True,True,True,True,True,True,False,False,0
3077-RSNTJ,2019-08-01,,-1.499084435446331,-0.9572887562685568,-1.0755427144585479,-1.5208123824876234,-0.4187462912695446,-0.32424500363522957,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0
6551-GNYDG,2018-12-01,,0.5352306987715161,-0.49876262378980524,-0.7502852847057958,0.5798820192977783,-0.4187462912695446,-0.32424500363522957,True,True,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,0
9167-APMXZ,2018-04-01,,0.6432621397226272,-0.20354203151793313,-0.4236893470116744,0.5955242866609616,-0.4187462912695446,-0.32424500363522957,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0
2749-CTKAJ,2018-04-01,,-1.4841262359300234,-0.822108916961822,-0.4236893470116744,-1.5118015430693512,-0.4187462912695446,-0.32424500363522957,False,True,True,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0
6371-NZYEG,2018-10-01,,-0.018222683331868918,-0.5555875692947251,-0.6686363002822654,-0.02665575486171095,-0.4187462912695446,-0.32424500363522957,False,True,False,True,False,False,False,True,True,True,True,False,False,True,False,True,False,True,False,False,False,0
7554-NEWDD,2019-04-01,,-1.2996417752288951,-0.8963607673382041,-0.912244745611487,-1.313685242587987,-0.4187462912695446,-0.32424500363522957,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
8992-VONJD,2019-01-01,,-0.2924563411308434,-0.6700536571150003,-0.7917790308882456,-0.19576562784593546,-0.4187462912695446,-0.32424500363522957,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,0
0867-MKZVY,2018-03-01,2019-11-01,0.5850913638258751,-0.30483867350496424,-0.5053383314352048,0.489763449309245,-0.4187462912695446,-0.32424500363522957,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,1
4482-EWFMI,2019-12-01,,0.1629377330323022,-0.9477149882758802,-1.2388406833056085,0.056330998180007884,-0.4187462912695446,-0.32424500363522957,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
4648-YPBTM,2015-09-01,,0.30254759518450747,0.7389667501758579,0.8385236416996226,0.3304528365713169,-0.4187462912695446,-0.32424500363522957,True,True,False,True,True,False,False,False,True,False,False,False,False,False,True,True,True,False,True,True,False,0
2907-ILJBN,2019-03-01,,-1.4691680364137156,-0.9041697854704794,-0.8707509994290372,-1.442935923329765,-0.4187462912695446,-0.32424500363522957,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0
6345-FZOQH,2014-05-01,,-1.4924363467724167,-0.405826484266425,1.4917155170878655,-1.488744698150197,-0.4187462912695446,-0.32424500363522957,False,True,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,0
3376-BMGFE,2019-07-01,2019-11-01,0.2028262650757895,-0.8869193555850574,-1.157191698882078,0.0955297381662009,-0.4187462912695446,-0.32424500363522957,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
5997-OPVFA,2014-02-01,,0.8061403122335331,1.7520214075391882,1.6108427238697376,0.736047476225502,-0.4187462912695446,-0.32424500363522957,True,True,False,True,True,False,False,False,True,True,False,False,False,True,True,True,True,True,True,True,False,0
